PROBEID	SYMBOL	ENSEMBL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	IPF.1	IPF.2	IPF.3	IPF.4	IPF.5	IPF.6	IPF.7	IPF.8	IPF.9	IPF.10	IPF.11	IPF.12	IPF.13	IPF.14	IPF.15	IPF.16	IPF.17	IPF.18	IPF.19	Control.1	Control.2	Control.3	Control.4	Control.5	Control.6	Control.7	Control.8	Control.9	Control.10	Control.11
7898411	RNU1-4	ENSG00000207389	RNA, U1 small nuclear 4	-3.00067145236003	11.3457324604549	-19.4910157687	2.85737020949432e-19	1.68577778404146e-17	33.9584126843667	10.2587419016035	10.8683996624055	10.8733241686248	10.5314048060168	10.7993982957639	11.0174661139255	9.8627694825723	10.0310605367432	9.99066994084689	10.9273542664578	10.7497415216459	10.4786463948033	9.90680441786563	9.50673271527229	10.189096518681	9.69118466314076	9.50033723875893	9.65762984540879	9.82347647333147	13.2602153765688	13.2232819571073	13.1171434430079	13.2630582974826	12.9368487316852	13.3413120186427	13.2323215983528	13.1674647732207	13.5473133315426	13.3551458052558	13.2636295169124
7898411	RNU1-2	ENSG00000207005	RNA, U1 small nuclear 2	-3.00067145236003	11.3457324604549	-19.4910157687	2.85737020949432e-19	1.68577778404146e-17	33.9584126843667	10.2587419016035	10.8683996624055	10.8733241686248	10.5314048060168	10.7993982957639	11.0174661139255	9.8627694825723	10.0310605367432	9.99066994084689	10.9273542664578	10.7497415216459	10.4786463948033	9.90680441786563	9.50673271527229	10.189096518681	9.69118466314076	9.50033723875893	9.65762984540879	9.82347647333147	13.2602153765688	13.2232819571073	13.1171434430079	13.2630582974826	12.9368487316852	13.3413120186427	13.2323215983528	13.1674647732207	13.5473133315426	13.3551458052558	13.2636295169124
7898411	RNU1-1	ENSG00000206652	RNA, U1 small nuclear 1	-3.00067145236003	11.3457324604549	-19.4910157687	2.85737020949432e-19	1.68577778404146e-17	33.9584126843667	10.2587419016035	10.8683996624055	10.8733241686248	10.5314048060168	10.7993982957639	11.0174661139255	9.8627694825723	10.0310605367432	9.99066994084689	10.9273542664578	10.7497415216459	10.4786463948033	9.90680441786563	9.50673271527229	10.189096518681	9.69118466314076	9.50033723875893	9.65762984540879	9.82347647333147	13.2602153765688	13.2232819571073	13.1171434430079	13.2630582974826	12.9368487316852	13.3413120186427	13.2323215983528	13.1674647732207	13.5473133315426	13.3551458052558	13.2636295169124
7898411	GSTM2	ENSG00000213366	glutathione S-transferase mu 2	-3.00067145236003	11.3457324604549	-19.4910157687	2.85737020949432e-19	1.68577778404146e-17	33.9584126843667	10.2587419016035	10.8683996624055	10.8733241686248	10.5314048060168	10.7993982957639	11.0174661139255	9.8627694825723	10.0310605367432	9.99066994084689	10.9273542664578	10.7497415216459	10.4786463948033	9.90680441786563	9.50673271527229	10.189096518681	9.69118466314076	9.50033723875893	9.65762984540879	9.82347647333147	13.2602153765688	13.2232819571073	13.1171434430079	13.2630582974826	12.9368487316852	13.3413120186427	13.2323215983528	13.1674647732207	13.5473133315426	13.3551458052558	13.2636295169124
7898799	C1QC	ENSG00000159189	complement C1q C chain	-1.90313290374498	9.87562156842829	-16.3788361311558	4.47417670806413e-17	1.42081157750627e-15	28.8708739818551	9.63335144879274	8.42842298616831	8.91134243087162	9.19149878220898	8.98559686369522	9.04919977301991	9.3386773801622	9.3196213760168	9.68289175527241	9.31400727049837	9.23454045088812	8.98419677378253	9.14435138556743	8.74272813571616	9.3267349351318	9.17295592322631	9.11955719546521	9.7865969669387	9.01204540395802	10.5716749554496	11.5650999324231	10.6918690604633	11.0374682193493	10.8019950045482	11.1749378232272	11.4422612925706	11.2352729395046	11.0381216527462	11.0204011432491	11.3112277919368
7898805	C1QB	ENSG00000173369	complement C1q B chain	-1.95762405967496	10.1130388793957	-15.4056166078538	2.5480089061028e-16	6.38728556089184e-15	27.1137612887542	9.68195133575167	8.36717059698784	9.04549525152396	9.56326546534168	9.38551115652376	8.9440267893032	9.570884133354	9.711091667788	9.69212907023571	9.34381630187861	9.49061830129913	9.31057830542919	9.53904471365746	8.88493954837914	9.41693536369773	9.34530042388423	9.53160863230253	10.2965899301962	9.38866743858273	10.8540504098196	11.6168340886845	11.3386690694439	11.3207460569247	11.0917546353105	11.646033967039	11.5429487429272	11.5011542214696	11.2142583202476	11.4206701301134	11.3344223137753
7899160	CD52	ENSG00000169442	CD52 molecule	-2.30882087266607	9.59022169240776	-14.1447035410063	2.76402161954106e-15	5.12525205435413e-14	24.7022163442337	8.72801050650511	7.64752594479888	9.14171937059025	8.90132667087619	8.79674698079972	8.74505827849733	9.11076182439946	9.16010191763636	9.49885302830621	8.63864201427566	8.61365479082765	9.18450098406809	8.72230726921157	8.20738840497084	8.17885098308532	8.36364003275354	8.92962589806191	9.33052058379248	8.23019125938379	10.1454822441984	11.4753156636728	11.0755876974922	10.831418767976	10.8241323637492	11.1601577259142	11.5010943466037	10.817114649405	11.3167625462117	10.7932567256482	11.6369012985208
7899346	TMA7	ENSG00000232112	translation machinery associated 7 homolog	-1.75402044285895	9.14913295084788	-14.7345368780398	8.89056780138841e-16	1.89098890638355e-14	25.8500753939491	8.7038518629569	8.48837958877149	8.69361973980686	8.89448530874919	8.36747449284071	8.51744002519527	8.72642064359632	8.24711341616344	8.56598998420365	8.6539087793637	8.74172289558136	8.68270440409656	8.04933471273651	8.3204284669115	7.93398773002358	8.41505647716446	8.55153964034362	8.45706807047799	8.6033240752093	10.3860037187267	10.7622785511523	10.4134371260302	10.4598555388053	9.83975797498099	9.69251482498568	10.7275368818975	9.58765007010669	10.4714756142309	9.83988894283138	10.6797389674963
7900365	MFSD2A	ENSG00000168389	major facilitator superfamily domain containing 2A	-1.96936680012912	9.46969988560769	-10.4012157284644	9.00903065049776e-12	6.8426483755189e-11	16.5029196333008	7.88560772997709	8.22520031702854	8.79388966435496	9.50037355467833	8.10390007043289	8.69945078755162	9.15758417664764	9.29874030641644	9.07594092087294	8.46524585154306	8.16478697530535	8.83480908616682	8.90437016154633	8.09593978647904	9.07079915858284	8.35586263211686	8.73770777886577	10.2670810378082	8.56708578927189	11.1739578696809	10.9315135548719	9.88302323495703	10.5635998509097	10.5279460319091	10.8770121412913	11.199902799698	11.2032167925941	10.2898506447154	10.6987762142875	10.5378216476694
7900555	CCDC30	ENSG00000186409	coiled-coil domain containing 30	1.80677029030955	6.96336334214849	6.66167501557896	1.65510751008569e-07	5.49656459427218e-07	6.57356359786974	7.92906146408698	8.85461472132206	7.83949572638195	6.73507170055055	8.13013209152578	6.27355390351844	7.16981304536976	7.20935876731058	7.69818669267502	8.29702251664971	8.19783642407698	7.13655693848713	7.00999490314129	8.99347092984413	6.76935651952523	9.08520938210954	6.83334176092148	6.52335255856536	8.20563981058251	5.80697283739114	5.9443303570905	6.48450044525281	5.35795458447007	6.52072483644988	5.11128705144153	5.35093905763433	6.59341689322869	6.07033553590174	5.33827318552397	5.43109562342554
7901316	SLC5A9	ENSG00000117834	solute carrier family 5 member 9	-1.53865852507209	6.39730323982139	-7.37532913233188	2.23239094377368e-08	8.51240611611202e-08	8.59223281383058	5.37243679594832	5.87652395245637	5.93703753031184	5.87596068186022	5.84686509907044	6.14010964690214	6.10633146373985	6.38452718200631	6.17801908059756	5.33476035662137	5.68513936602492	5.43658596651258	5.7064340500639	5.75025748972461	5.95753575439976	5.97397723667057	5.48929768110461	6.25068596787289	5.52695519671588	8.27796238689203	6.87789301859351	8.65979261133615	8.15909371352901	5.94816785874023	7.51868721269384	7.81716496423356	6.60498608480865	6.29970413962316	6.9915904411907	7.93461426439669
7901765	HOOK1	ENSG00000134709	hook microtubule tethering protein 1	2.09703441893984	6.76362929547359	13.1251864360682	2.13572570673761e-14	3.09365864209042e-13	22.6313494772335	7.54015102030673	8.10081411317088	7.54197573009251	7.29563195040942	7.29859072510091	6.43303365320425	7.2722670303147	7.51950113656043	7.62531746901811	7.961666400067	7.6924044013506	7.65513203363716	7.20512589694454	8.39755392149798	6.70962283272485	8.34888150738722	7.33685496382784	7.58474352356546	7.59902809009846	6.01406444398119	5.42224592939319	5.30344852936253	5.22545212573007	6.004289879645	5.56513020803009	5.11259282746301	5.59974888272039	5.28820217427124	5.45699955358236	4.79840791074957
7901867	USP1	ENSG00000162607	ubiquitin specific peptidase 1	1.60689521745684	7.85143794014698	20.4733167085093	6.67318219103122e-20	5.4820019414067e-18	35.4166496938381	8.21072023258678	8.47195286030276	8.3681501146866	8.13411472672648	8.24254156679039	8.18006944033135	8.58607421305221	8.68804247799583	8.48822241399773	8.42598270736455	8.36275352713228	8.4133179477236	8.55447037462591	8.63833687812297	8.64990725144995	8.63063391249848	8.45621790523534	8.60230695886295	8.26820870158909	7.17766494278824	6.80349205665245	6.58718031380014	6.61850167369483	7.3051993232399	6.99492045920625	6.54578401299893	7.01293426832757	6.7140283345373	6.64077247135665	6.77063613673194
7902227	GADD45A	ENSG00000116717	growth arrest and DNA damage inducible alpha	1.57167105168736	8.64904391143011	10.354634418766	1.00699460435118e-11	7.46433382063635e-11	16.3900368750174	9.71235036699575	9.59526768660522	8.98045546380252	9.09869283987662	9.66552056773939	9.03870550813659	9.45004306378528	9.27761207047152	9.2382899246268	9.09538825514426	9.54405000518097	9.39717467751412	8.90725668189044	8.66089700118006	9.4388894372765	8.9862710129478	9.11291243225862	8.80561964249895	9.27574600599588	7.12160583646961	8.49293109577191	7.03632397337365	8.11564600226449	7.05281878340498	7.85291799159109	8.29484222164423	7.6023622473785	8.26873236814207	7.40754724119799	6.94444693773739
7902345	TYW3	ENSG00000162623	tRNA-yW synthesizing protein 3 homolog	1.84100621274754	8.4303252026831	20.8719662170957	3.76196492292526e-20	3.45297738089038e-18	35.99045282872	8.83581438500686	8.99877521193506	9.0866834673573	9.00250302365423	8.80595874921176	8.63676277270532	9.24283370325717	9.15710423884739	9.13166881554289	9.2693918872744	9.2611626622649	9.35597920560849	9.13755231002843	9.11619919388831	9.01269144378053	9.12954150168741	9.53317244932427	9.10025670786102	9.18780373721764	7.63919346859922	7.29520379720369	7.16305102489727	7.11619173044376	7.4312979388937	7.35462347924634	6.75813975596397	7.6310303788908	7.12328123407109	7.49369999784404	6.90218780798583
7902382	RABGGTB	ENSG00000137955	Rab geranylgeranyltransferase subunit beta	1.7115827440038	9.06189506210774	21.8372370670612	9.75912254628168e-21	1.2322570370674e-18	37.3391996632619	9.61719587592116	9.77933976481444	9.62149315944804	9.71585636249024	9.19170387703434	9.33257493873128	9.91216473592809	9.91509606591294	9.91919378415502	9.79843534398549	9.51681134509421	9.88756116635232	9.55817033862943	9.83137281321528	9.43470943754879	9.87223105371035	9.69506430690536	9.85192375312231	9.64913450694108	8.18389166922424	7.92503140497069	7.7443542729526	7.93999676438553	8.15328848862792	7.88789328511956	7.79788261871849	8.34604675612694	7.72727690124639	8.10988476357977	7.94127230833988
7902398	SNORD45A	ENSG00000207241	small nucleolar RNA, C/D box 45A	-2.50469108591309	10.5949061478829	-31.3359597445079	1.6258171441611e-25	3.52721029425751e-22	48.1880958318674	9.59315821200743	9.59060596139057	9.51986400075496	9.55073389682298	9.55173057625441	9.75307972450114	9.41009608532648	9.39293206729782	9.71110480947538	9.23098111720187	9.42201313268015	9.93800625046117	9.88990433968995	9.84305517801951	9.64033924424627	9.99035723782292	10.0781859178113	9.97327372440394	9.77444743507913	12.2360235009967	12.1214756648251	11.943253267218	12.151437413076	12.2315910163264	12.0403105907673	12.2629826933457	12.1551721566462	12.5066972993075	12.0248628186103	12.3195091041206
7902398	RABGGTB	ENSG00000137955	Rab geranylgeranyltransferase subunit beta	-2.50469108591309	10.5949061478829	-31.3359597445079	1.6258171441611e-25	3.52721029425751e-22	48.1880958318674	9.59315821200743	9.59060596139057	9.51986400075496	9.55073389682298	9.55173057625441	9.75307972450114	9.41009608532648	9.39293206729782	9.71110480947538	9.23098111720187	9.42201313268015	9.93800625046117	9.88990433968995	9.84305517801951	9.64033924424627	9.99035723782292	10.0781859178113	9.97327372440394	9.77444743507913	12.2360235009967	12.1214756648251	11.943253267218	12.151437413076	12.2315910163264	12.0403105907673	12.2629826933457	12.1551721566462	12.5066972993075	12.0248628186103	12.3195091041206
7902441	ST6GALNAC5	ENSG00000117069	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	-1.64739674124863	7.86748135619063	-13.2024818214261	1.82194044594216e-14	2.676497246672e-13	22.7923524954318	6.79723366755109	7.26784729531493	7.24140853839884	7.19829676519245	6.4950290144749	7.17323017493343	7.85705461424846	7.89051469225581	7.20177813077164	7.02939448647219	6.97825103565994	7.56504360888915	7.65876768443489	7.34320214762663	6.95303589928102	7.24005440725803	7.62623090679511	7.62425585801985	6.86465287601152	8.97619369530298	8.94548253145126	9.27957363148406	9.00934413292315	9.06163918051598	8.72597847681765	9.04831974820954	8.53534344665293	8.29862546343343	9.11142500136693	9.02723357397119
7902495	NEXN	ENSG00000162614	nexilin F-actin binding protein	1.63283140085318	8.73152765982775	8.93060402756285	3.4705951942441e-10	1.88751182800908e-09	12.8024692114599	8.76745199666914	9.27185571951819	8.85497309615274	9.42337093347935	8.65922732252136	9.20341865618957	9.59117076189937	9.19010721288412	8.79291299557375	9.66325346845082	8.8330716287043	8.85969251360799	9.95566668196455	9.42715472217072	10.515229165148	8.90488897562219	9.70605414528919	9.56620099899349	10.0887166344989	8.2561207439021	7.65533714509654	6.90986571594439	7.96957362552592	8.39813965515925	7.62970789062606	7.15335558150763	7.47395149882361	7.66207102190233	8.34686241884726	7.21642686815975
7902512	DNAJB4	ENSG00000162616	DnaJ heat shock protein family (Hsp40) member B4	1.63428162048803	9.54068971139491	12.9547569795681	3.03890111050126e-14	4.22129543373441e-13	22.2739685167394	9.69609518727983	10.082772274335	9.87122936222955	10.076325699585	9.85479440149633	10.3613553691054	9.90443644049253	10.3690239572625	10.1107198260654	10.1805509820029	9.41956850190968	9.69240510277432	10.6505560593133	10.168955693815	11.0733970556778	10.2122476722789	10.5148763963096	10.0268391459447	10.3924506780254	8.68484742148135	8.12562685754903	8.61218609277937	8.81208372989559	8.39135524886316	8.01703949377752	8.44307654291686	8.26648917719057	8.76190841840449	8.68291199228618	8.76456656080004
7902660	DNAI3	ENSG00000162643	dynein axonemal intermediate chain 3	1.79558665463433	6.95463121210083	5.22408936402417	1.0471516250225e-05	2.61796133836357e-05	2.42075718242103	8.50427539544011	8.89183984125282	7.85339951798069	7.04495040694916	8.39112743612402	6.35142716293425	6.70939740515682	7.42563192458261	7.64563667367533	8.59315531196901	8.54772058119799	7.04187162517899	6.3668712841849	9.29076209711142	5.71554426707644	9.32861326912596	6.48680686887669	6.17685537210423	8.28136028294679	5.06231813328628	5.96674294542116	6.34293257268295	5.37841083554942	6.19929272778511	5.29888164259202	5.57714042265923	6.90982839558017	6.37200856285343	5.34329360435835	5.54083979638853
7902702	CLCA2	ENSG00000137975	chloride channel accessory 2	2.37652683675596	6.14549145943452	8.05013080350666	3.53394013089988e-09	1.55667625495327e-08	10.4540872933158	7.152511656216	8.11729169457892	6.3462095912086	5.8987479642675	7.71426448742875	7.17889156182507	4.98107594224977	7.66326577811186	7.62102655988014	7.32074506713452	7.72298027468835	7.69575983726521	5.86882415019052	8.60906653548602	6.14911399906954	8.1701475082291	6.56436088369199	5.45367341514917	7.09285111865133	4.41228837442094	4.93637440419207	4.94266749591957	4.5660034883406	5.26794365176087	4.72450345306352	4.02464060411105	4.45206370315146	4.42453470889398	4.81414163850064	4.47877423535857
7903022	SNORD21	ENSG00000206680	small nucleolar RNA, C/D box 21	1.84294564240651	7.70220715941843	20.2080821191408	9.82371487616171e-20	7.81460145540537e-18	35.029225600302	8.06821340594678	8.55053737601125	8.35349210046768	8.45950335405082	8.14504260265446	8.37487278910531	8.49318615267977	8.28535165724074	8.23702355386277	8.56086945751941	7.97996664883595	8.34799819230829	8.33384491845943	8.62724541918058	9.01400344512373	8.41448867456845	8.41576403415998	8.33473245672925	8.18498776547744	6.64841156903529	6.5834704810454	6.02431158276878	6.60331815055463	6.67964173278062	6.22195824904291	6.79974631749967	6.57023506797433	6.67002691259765	6.89014065782	6.19383005705141
7903032	MTF2	ENSG00000143033	metal response element binding transcription factor 2	1.50915563828815	8.76098144508855	15.8385372071062	1.16319855806084e-16	3.19621784557777e-15	27.9061092976676	9.01468812947146	9.5613842325136	9.35541796788713	9.16228733733436	9.12908611050935	9.03056317420073	9.53797984367814	9.41500337258667	9.6596568771796	9.32102204856177	9.13935981577311	9.29345847958117	9.33559005413482	9.4565538750366	9.32220650413516	9.65187417451855	9.2269588796964	9.2216097235683	9.13773113638957	8.24871566585835	7.4781907401692	7.75730680249632	7.71126644974841	8.32388403105418	7.87881159359355	7.2052657560915	7.82962982851823	7.49388991141698	8.12664916723098	7.80340166972229
7903092	FNBP1L	ENSG00000137942	formin binding protein 1 like	1.56970485722052	8.99931596772161	10.3157868828473	1.10520280237099e-11	8.14386341761182e-11	16.2956800755745	9.14408727601581	9.99381046938044	9.66351144695992	9.58034220022368	9.27688341918924	8.80797568810166	9.6482331986542	9.99149329548331	9.7127870309084	9.60871440396784	9.27122244939114	9.50927565040568	9.70660947175721	9.91174149719992	9.5050059222858	10.1495673791037	9.3400900155365	9.61011441533793	9.49114866211108	8.84719791249354	7.87693369090974	7.47698090331694	7.71772439983953	8.94175507746345	8.12351450141066	7.42067577220489	8.20362935828039	7.63751999432065	8.44058036219782	7.37035316719715
7903119	ABCD3	ENSG00000117528	ATP binding cassette subfamily D member 3	2.32419818720399	9.58202080312573	22.8017208784798	2.66799929828072e-21	4.36099104478221e-19	38.6325205539206	10.1103290175992	10.483376068376	10.5068560383955	10.5099180423489	10.1907762058398	9.94533359449808	10.4048910249537	10.7080903991951	10.5195453943532	10.4887129171404	10.3575889848238	10.3902808976709	10.4519928324317	10.6091141486908	10.20895747946	10.888503743789	10.3437238209434	10.8466124815355	10.2857062048651	8.78931698465023	7.86704428144831	7.69977078381407	7.80148713844261	8.37093189590584	8.19636491577478	7.72083161687061	8.40522061834253	7.98965916961605	8.211404565779	8.15828282621795
7903239	AGL	ENSG00000162688	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	2.32872992903693	8.29589793312256	16.9057739174097	1.80458376024837e-17	6.35652976331325e-16	29.7869803362816	8.5150672938452	9.08662737051158	8.93640100150601	9.50311339698406	8.60319197446931	8.70348806664393	8.91328387310177	9.56804089062072	9.2478792243497	8.87858274563446	8.72066498025779	8.90667397869028	9.63166118760875	9.42629905769862	9.37143463172291	9.41060250075886	9.5874369419706	9.67763234159129	9.15746444365342	7.30348968477251	6.72736943134226	6.45239369034772	6.79710525760623	7.46321170732524	6.98101523634224	6.28810416093011	6.85583047958914	6.72991847827202	7.1466193680541	6.28633459747605
7903281	SLC35A3	ENSG00000117620	solute carrier family 35 member A3	1.70881586627618	8.99713591665107	16.0486240787481	7.9984296515286e-17	2.29974125805909e-15	28.2843711766164	9.46897083300995	10.0520305691513	9.62983037881781	9.57284632209147	9.59126599821657	9.2008923075308	9.41128912234308	10.0033880841291	9.49392634527622	9.72806565448887	9.54256700781666	9.49269109508578	9.62933469582757	9.9048724617853	9.48965212679985	10.3083701782858	9.42988843886882	9.39170681170917	9.50874452019348	7.81255359563273	7.44485454270506	8.2288632177907	8.03861222785751	8.40380075890353	7.60716027816803	7.49955646423128	8.17666224282052	7.68932035707628	8.14100399447187	8.02135686844685
7903414	AMY2A	ENSG00000243480	amylase alpha 2A	2.20409769202838	9.26233148732381	11.736125285552	4.16656775908737e-13	4.4035897381196e-12	19.6198458277612	10.0934908701735	10.7041271761286	10.8425562688258	9.86985766126626	10.6555584665537	9.1718382298749	9.91334416123783	10.0744829482306	10.3848024242431	10.6783304915646	10.5443316314644	10.4481795721537	9.4474052638015	10.5319906856976	9.04007340746515	10.5784088199667	9.62479887081287	9.19988573726607	9.53604949355636	7.24316673762562	7.98822226955012	8.1242735865341	7.59750283559403	7.77784232938686	7.61241598544314	7.94766536170741	7.83285384993513	8.48341695821215	7.50582690147863	8.41724562396368
7903414	AMY1B	ENSG00000174876	amylase alpha 1B	2.20409769202838	9.26233148732381	11.736125285552	4.16656775908737e-13	4.4035897381196e-12	19.6198458277612	10.0934908701735	10.7041271761286	10.8425562688258	9.86985766126626	10.6555584665537	9.1718382298749	9.91334416123783	10.0744829482306	10.3848024242431	10.6783304915646	10.5443316314644	10.4481795721537	9.4474052638015	10.5319906856976	9.04007340746515	10.5784088199667	9.62479887081287	9.19988573726607	9.53604949355636	7.24316673762562	7.98822226955012	8.1242735865341	7.59750283559403	7.77784232938686	7.61241598544314	7.94766536170741	7.83285384993513	8.48341695821215	7.50582690147863	8.41724562396368
