ID	Symbol	Definition	logFC	AveExpr	t	P.Value	adj.P.Val	B	IPF1	IPF2	IPF3	IPF4	IPF5	IPF6	IPF7	IPF8	IPF9	IPF10	IPF11	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9
ILMN_10834	RAB11FIP1	Homo sapiens RAB11 family interacting protein 1 (class I) (RAB11FIP1), transcript variant 3, mRNA.	-0.915016850643921	12.2836495459242	-4.70287154756832	0.000159319917245506	0.0048898353513736	0.840187510520505	12.0341797840289	10.9686578686567	11.8556649034767	11.6677544824639	12.0580116456439	12.3775576365206	11.9048086612087	12.5569777676306	12.2987599663071	11.45257420942	11.4158646691216	12.7442757399789	13.2320330410451	12.4505056081137	13.0940988075712	12.186528627566	13.2526601506707	12.9191722394089	12.2566950051546	12.9462101044962
ILMN_10873	GPR4	Homo sapiens G protein-coupled receptor 4 (GPR4), mRNA.	-1.18482512970069	9.7014760477996	-8.89559499469724	3.67665472839955e-08	4.28100484938022e-05	9.02960920646446	9.34800982662058	9.38429867468712	8.99261651068041	9.00056088124851	8.91655395069838	9.21140974304958	9.1541362057673	9.28755686115723	9.25635619612181	9.535805666228	8.76404761751824	10.5419396439787	9.91854364904364	10.9360535936209	10.6318556619445	10.4625644751246	10.3761461979811	10.3590383978546	9.67083817013431	10.2811890325325
ILMN_11081	ADAMTS1	Homo sapiens ADAM metallopeptidase with thrombospondin type 1 motif, 1 (ADAMTS1), mRNA.	0.977261016093562	10.8520391296192	3.44626568504913	0.00274091109513402	0.0271757177766614	-1.9281803465791	11.1442038493775	11.9354098576977	11.7208751638276	11.6327664848433	10.5567262143083	10.094003161815	10.5332350756667	10.5929516761802	11.718325361735	12.0960168944003	12.1853587156231	10.3903184378744	10.4187971857188	10.8202712619939	10.0169059758398	10.3103233122598	9.89139417444917	10.8595497421514	9.31669528250386	10.8066547641188
ILMN_11123	LEPREL1	Homo sapiens leprecan-like 1 (LEPREL1), mRNA.	-1.36407261945329	11.6944559461396	-3.74075355974041	0.00140724060598124	0.0177741643996139	-1.28493101154406	10.8316538000741	10.4748786550058	11.6926484667016	10.0299997042947	11.9028788946411	11.4219761143939	11.1068058116817	12.4097910483371	12.451691119441	9.69465229003979	9.86988003663083	12.7083028239956	12.7832033849915	11.3391746784492	12.5989357915845	12.3142478612212	12.8598081520098	12.2439442513361	11.8931408343013	13.2615052036608
ILMN_11220	DEFA3	Homo sapiens defensin, alpha 3, neutrophil-specific (DEFA3), mRNA.	-1.95190363368137	9.49087077208428	-4.97815403677256	8.61819466358777e-05	0.00335344146482127	1.44331386175364	8.49983308209388	8.5217195070022	8.5350798304547	8.4681658820472	8.60492775308801	8.98514885916977	9.1029160278051	8.49670821907476	8.55282750644298	8.53488355350155	8.43544528552416	12.7631445507117	10.8401881856378	12.1099075790243	9.20269215147748	9.63430345175446	10.9103476663909	10.5183479629669	10.449880608118	8.65094777939979
ILMN_1130	LOC400451	Homo sapiens hypothetical gene supported by AK075564; BC060873 (LOC400451), mRNA.	-0.923381135894058	10.7979738835739	-6.37112578091671	4.34533764186176e-06	0.000570096058224539	4.38053093863834	10.5654149547305	9.9668648987962	9.70295117152415	10.5595391675995	10.3603831497623	10.7104633378769	10.4877014833001	10.4006376956345	10.4434995702599	10.2914583254795	10.7180623416739	11.5402296192601	11.406688922958	10.5767746188668	11.3968806636624	11.2071058127817	11.8900117721267	11.3391746784492	11.0775219657057	11.3181135210301
ILMN_11306	SFTPA1	Homo sapiens surfactant, pulmonary-associated protein A1B (SFTPA1B), mRNA.	-1.51818407958951	11.1225079582731	-3.86321389615425	0.0010655643988536	0.0151769608185341	-1.01531478869667	11.1030037438593	9.19724456635974	11.4332597752236	10.1724481431153	11.2390095031932	9.99460946630884	9.76809127898525	11.9485345279806	11.1020648127642	10.1221937537057	8.75211677553994	12.0960168944003	12.1187504047455	12.5604454909859	11.4136103157334	12.5419761656285	12.6454073839297	11.4115823608092	12.4050089761675	10.4247848260258
ILMN_11481	ARHGEF10	Homo sapiens Rho guanine nucleotide exchange factor (GEF) 10 (ARHGEF10), mRNA.	-0.852709115257742	11.746507316069	-4.08163980607282	0.000648678119188225	0.0113483938633121	-0.532682112589605	11.5546069714686	11.3880226026073	11.9825184818861	10.1763764327653	11.4692465337384	11.9463380402848	11.3632477931712	11.4219761143939	11.8380618400641	10.9234678657059	10.9268076801477	11.7161889196267	12.3508639037509	12.7137108846918	12.2892504810449	12.0592299560408	12.6493338276829	11.7468358954452	12.6013517792831	11.8127103175806
ILMN_11485	RAB7B	Homo sapiens RAB7B, member RAS oncogene family (RAB7B), mRNA.	0.959868098474699	9.60939866821496	5.29031672454235	4.3290301855367e-05	0.00213925284765381	2.12006040490962	10.2866614179066	9.71284543282129	9.91812263718005	10.2282106668361	10.3499881273264	9.29582411208441	9.95610160073674	10.0385034265014	9.66757921635171	11.0931260514972	9.90776974857246	9.19286866613826	9.2553211105267	8.57389130165337	9.45073390178936	8.83947902136199	9.092399041797	9.11854709682891	9.56469038216246	8.64531040422686
ILMN_11539	HYAL1	Homo sapiens hyaluronoglucosaminidase 1 (HYAL1), transcript variant 3, mRNA.	-1.2139805463741	10.5418118817128	-5.16891842940895	5.65178901223446e-05	0.00256949846893408	1.85791338011789	9.71006429467641	10.0197054791552	10.2109474341641	9.23214295635013	10.470199403561	10.067602973553	9.77813568574055	11.0931260514972	10.6137493414327	9.41995802503914	9.33509534911956	11.122772320076	11.6115164875649	10.8191588361141	11.7460104848658	10.8377950408963	11.6267179981901	11.5690195391518	11.2001363046684	10.3523836284397
ILMN_11545	AGER	Homo sapiens advanced glycosylation end product-specific receptor (AGER), transcript variant 1, mRNA.	-2.3613605259354	10.7946256873129	-6.54863373533559	3.02129963834139e-06	0.00047988496279313	4.73735964163814	9.42205498970747	8.61105017452078	10.8820115465291	8.61239909917293	9.54017555952265	11.2862450579093	9.82183113892838	10.6444017317465	10.9079800208284	8.76129386554501	8.56270477265112	12.0462765289112	12.0810349932476	12.2607748497473	12.4477618280454	12.0394306032758	12.6548348369585	12.2016557867213	11.7885878562591	11.3200085060302
ILMN_11548	COL1A1	Homo sapiens collagen, type I, alpha 1 (COL1A1), mRNA.	2.45603828918896	12.3778909447714	7.75274512324773	2.87197329478221e-07	0.000121601960185892	7.03889694405193	14.1920655234083	14.7865972535806	13.4427825398598	12.3216192167153	12.9953295897687	12.5786478335466	14.1105881940611	13.4728399068407	13.310202267747	13.5689745500901	13.534543048352	11.4041985788095	9.97188336737811	10.0767902227807	10.8715816985672	10.6794156112281	11.1245159555411	12.1042950564026	11.0819015409762	11.9290469397733
ILMN_11566	MAOA	Homo sapiens monoamine oxidase A (MAOA), nuclear gene encoding mitochondrial protein, mRNA.	-1.01978504283301	13.7393889690935	-5.94071525490398	1.06694440310838e-05	0.00102990540051343	3.49761739884045	12.7779057208996	12.8343433998415	13.4518886610462	12.9240967705442	13.6959018434803	13.4728399068407	13.2097310132631	13.5472470824613	13.7575140695771	13.2972468561077	13.1166273739432	14.3168576438255	14.8849719591678	14.1006082178914	14.6992528956597	13.3940173529843	14.5714801851642	14.3784582451651	14.422655995417	13.9341341885897
ILMN_11660	RDHE2	Homo sapiens epidermal retinal dehydrogenase 2 (RDHE2), mRNA.	-1.17033978940058	9.61192238191825	-4.85883124740455	0.000112397299046675	0.0039360181978187	1.18251203919881	8.83705149215746	8.69171012215272	9.0214249452489	8.71140030836334	9.44640423977391	9.00519850789358	9.05863146437011	9.66591787349731	10.0803236552954	8.65135602261759	8.76854561219754	9.4941807405544	10.5101381118435	11.1980902821709	10.7267868365584	10.0044638315482	9.84829373861722	9.87225394777266	9.56781422176865	11.0784616839631
ILMN_11689	TUBB2B	Homo sapiens tubulin, beta 2B (TUBB2B), mRNA.	0.824820409224616	9.13742788806993	3.40897278325773	0.00298128692908648	0.0286295749942686	-2.00894457424656	9.63155551241363	11.295078695338	8.95950873491655	10.1426238775735	8.81625270075893	8.78937789260981	9.30693294913363	9.32530534671923	9.32124731645162	9.63603515133814	9.37064961717799	8.64285194560287	8.49760789287316	8.73902083982327	8.5274744537972	9.16371799331699	8.51513381781743	8.54465776821326	8.62388319752127	8.89964205800213
ILMN_11789	CDH11	Homo sapiens cadherin 11, type 2, OB-cadherin (osteoblast) (CDH11), mRNA.	1.16310996439707	10.7756458533947	5.38938611394565	3.48649903643296e-05	0.00191111458658395	2.33292066704841	10.9821979143256	11.9154247682403	11.8019837183736	10.7543075563912	11.4136103157334	11.4773402968802	11.149566315047	11.5188986276261	11.034562583804	11.3248606404756	10.9167459742098	9.32602815637448	10.441012162289	10.8896584380526	9.6114674011437	10.9066756321083	9.40636723680187	9.82450326688424	10.3648888171831	10.4528172459494
ILMN_11936	MS4A8B	Homo sapiens membrane-spanning 4-domains, subfamily A, member 8B (MS4A8B), mRNA.	1.80597456779957	10.3790938702703	3.04223083738159	0.0067657044038052	0.0470180129203684	-2.79117025225678	11.6760063569656	12.1972739892209	8.45937381512247	12.6465065359887	9.185637546427	12.7111256609835	11.9057609297553	10.706942478504	10.173794237056	11.4192159352167	12.0279691983405	11.4759126987675	8.95359842595651	8.57507141665423	8.49890832518793	11.7620473337881	8.67247246574543	8.96753605078802	8.67650816951693	8.89021583541976
ILMN_12164	SYT15	Homo sapiens synaptotagmin XV (SYT15), transcript variant b, mRNA.	-0.81927511810102	9.52255816528655	-7.65427133640401	3.4560123176929e-07	0.000136990445699189	6.85858335211114	9.092399041797	8.97571874027007	9.27520675384363	9.24674717218281	9.3672745385244	9.01535359860625	9.11039904200583	9.25284185894796	9.38491540078708	8.96778601699562	9.00408581959132	9.79308733885274	10.1024180173696	9.60058276791647	10.377456071699	9.86690926462782	10.4618834592404	9.6395677464589	10.1881953423536	9.72833531366053
ILMN_12196	SH2D3C	Homo sapiens SH2 domain containing 3C (SH2D3C), transcript variant 1, mRNA.	-0.872202023447144	10.1775884971674	-3.74285135136058	0.00140055563557229	0.0177017309977692	-1.28032062308965	9.37846053283021	9.72125100820317	10.6631424558168	9.28630492029076	9.65845410413382	10.6573879744991	9.52588350454892	9.86723852077218	10.1914206894727	9.66167566146411	9.02485408074654	10.090198609386	10.3745968662439	10.8393834992543	10.7708794966816	11.0153426923355	11.3297229326468	10.8377950408963	11.0270091586506	9.63076819447536
ILMN_12246	LSS	Homo sapiens lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) (LSS), transcript variant 2, mRNA.	-1.09508065737157	9.85751432437594	-7.1081110966069	9.879780210935e-07	0.000238775772859616	5.83286066286374	9.36009986208455	9.12021323989363	9.46980199082714	8.98845837844892	9.69428489556492	9.63603515133814	9.31091644005189	9.68585889014417	9.48505033710128	9.22140219801536	9.03988693067603	10.7792712665228	10.3066970210138	9.92755962992206	10.8941469728821	9.79362647830654	11.0195859541082	10.2687361946274	10.3022851143836	10.8463695416061
ILMN_12248	CFB	Homo sapiens complement factor B (CFB), mRNA.	1.12467239617082	12.3370917291088	4.92756573479821	9.64385671304686e-05	0.00363694434340208	1.33287162357889	13.9541278160333	12.9513843737383	11.7416054888925	13.0305571917669	12.5107514042177	12.4961009505919	13.8369107895479	12.2423386223724	12.4658872944938	12.8691309592485	13.1763424903393	11.3976860261999	11.6866917880614	12.3228835032594	11.5799827262635	11.6725025546475	11.806957201538	11.6159344465937	11.7447858217266	11.6392731326437
ILMN_12251	RPS6KA2	Homo sapiens ribosomal protein S6 kinase, 90kDa, polypeptide 2 (RPS6KA2), transcript variant 2, mRNA.	-1.32294078036269	10.9354499694805	-5.90855487348774	1.14209774601338e-05	0.00105926131341091	3.43067680436251	10.1069327992197	9.84548746661041	10.6008099747816	9.68332195116431	10.7715856661718	10.4596579067243	10.8456593872217	10.667703803583	10.6965897960849	10.3091366981997	9.75450735172837	11.850304533003	11.8556649034767	11.9653013760011	11.8846522451166	10.2597045069014	12.0252701752144	11.670806263244	11.2244515619874	12.2314510231749
ILMN_12288	KIAA1505	Homo sapiens KIAA1505 protein (KIAA1505), mRNA.	1.1765327495968	9.65148406539708	4.02843376249325	0.000732023025206938	0.0121982012161049	-0.650383635988702	10.3225736356252	10.7019694446895	8.98730339889449	10.6069251347454	9.04397050658664	11.2361698130889	10.6988700796352	9.58748604753716	9.60949128588197	10.0585923344065	11.136810148781	9.80078487350976	8.86738250908657	8.6376378999753	8.60011318200529	9.81925454357961	8.91991496048377	8.79384923760655	8.76697882167467	8.83360345014804
ILMN_12334	ICAM2	Homo sapiens intercellular adhesion molecule 2 (ICAM2), mRNA.	-0.841075857287866	12.3627633736745	-4.8309180718491	0.000119622394470441	0.00410124662185515	1.12135694469163	11.9427388398759	11.7119730652961	12.3867147383241	11.6300059003607	11.8514827067822	12.3422892305579	12.1279237922918	12.0872886329004	12.7531492347815	11.6831835465947	11.3103219290794	13.0966036736975	12.3559107413513	12.5660997088968	13.2693355666499	13.24068726482	13.0091347339436	12.9806792764212	12.6530498857107	12.2566950051546
ILMN_12373	FMO5	Homo sapiens flavin containing monooxygenase 5 (FMO5), mRNA.	-1.62712482255782	9.6236795276155	-4.8207294007968	0.000122375742639542	0.00413723959706714	1.09902160584493	8.6317456809252	8.67473552683406	8.69459172508185	8.68331072713629	9.09549642163339	8.70297428582339	8.75858778771379	9.27316465815924	9.88918232848304	8.70297428582339	8.69944350449566	11.3844510509715	11.9485345279806	8.87937447812016	10.6457975157662	8.94682423278397	11.5362609685641	10.2298463562512	10.5494001052195	10.5468943845434
ILMN_12444	LOC401286	Homo sapiens hypothetical gene supported by AK127120 (LOC401286), mRNA.	-0.978674828064397	9.45069737154544	-3.11593013891461	0.00574565272398436	0.0422421113843049	-2.63600451971176	8.83060342933491	8.47306203223695	9.17119853540828	8.5234213555667	9.93161795292519	8.63964240756558	8.65406239628212	10.6206705320387	9.21767317284571	8.59217722164173	8.45910165223515	10.1396216022223	10.658091390496	8.73102571261026	10.8093444022061	10.3442081558614	10.1770567216322	9.85010746451523	10.3523836284397	8.8388776648446
ILMN_12517	MOSC1	Homo sapiens MOCO sulphurase C-terminal domain containing 1 (MOSC1), mRNA.	-1.27932998972504	9.87635898501017	-7.27126443014828	7.18858863552323e-07	0.000198696096892005	6.14382577785777	8.99607832918291	8.90443828656656	9.35444002581066	9.1299407707312	9.5268876993201	9.17453556514975	9.21500069344778	9.94064303456708	9.77748183574379	9.17273537703917	9.11508376841396	10.9470890442815	10.5532712638597	10.2488818292261	10.8984650585899	9.60609284059367	10.8345531081303	10.8081382133952	11.1138787613999	10.2095441947542
ILMN_12582	HPCAL1	Homo sapiens hippocalcin-like 1 (HPCAL1), transcript variant 2, mRNA.	-1.26187169602484	11.675464639991	-6.9183133188147	1.43672628446606e-06	0.000291702941269183	5.46625345122717	10.7191139021078	10.4688621685067	11.6972666080478	10.8327326430515	11.4015773092666	11.4790470190933	11.1047292270881	11.673409361021	11.542186757991	10.9110251939916	10.3538959544128	12.6882486627576	12.4948563014754	12.0828678638788	12.5854093918152	11.8116638510958	12.7591396780201	12.421541923255	12.1269780977093	12.3547408852347
ILMN_12592	CTXN1	Homo sapiens cortexin 1 (CTXN1), mRNA.	1.55825238969496	10.4332493458167	3.25247966099813	0.00423691798728293	0.0354280889152069	-2.3456407005122	11.7907111587682	11.8628646314966	9.18303230170191	11.9877983318314	9.38491540078708	12.060993901329	11.6065650330258	10.1926490327107	10.4947192148165	11.2617932407957	12.6530498857107	11.0850673489953	9.074351479573	8.9797566617219	8.648125505251	11.4513755160277	8.8972176321581	9.47410995293721	8.98214180699186	9.59374887970397
ILMN_12725	PLTP	Homo sapiens phospholipid transfer protein (PLTP), transcript variant 1, mRNA.	1.09714074579452	11.2127291133501	6.22246614956898	5.91005370454573e-06	0.000711557075891608	4.07836578685261	11.9592314081794	12.3656243396896	11.2705046871626	11.5906636845408	11.45257420942	11.4548159902807	12.0495027873565	11.3939416401776	11.505278255205	11.9902588588552	11.7384710776667	11.0033024960707	10.5460862883158	9.77864322048325	10.7098442354998	10.8857737458317	10.849007199151	11.1073588651384	10.6846299198995	9.91906935807808
ILMN_12740	CDH3	Homo sapiens cadherin 3, type 1, P-cadherin (placental) (CDH3), mRNA.	1.46191011988362	9.60758707331098	5.73085568008686	1.66740280796152e-05	0.00126275261432208	3.05849079047524	11.6822994427833	10.5760074287549	9.31696482948678	10.3819683962602	10.1519869176904	9.23117289362032	10.844678267388	10.1140955078922	9.33380954858417	11.001762932475	10.2851667349095	8.90088761071042	8.63715822136855	8.9855156676564	8.67117016015853	8.83671211188911	8.58240536501836	8.81417024452966	9.01359485233993	8.79021433270399
ILMN_12837	EBP	Homo sapiens emopamil binding protein (sterol isomerase) (EBP), mRNA.	-1.34155282335216	10.2233505293113	-8.95288040579489	3.33122334284113e-08	4.13737939180869e-05	9.1245511133908	9.69380777010447	9.34907464569572	9.52137639339391	9.4088944272154	9.88679073661867	9.61916700010864	9.8253237965834	9.87861930447565	9.46877963285023	9.46676016518456	9.69757547460099	11.7079634921537	10.1907551296964	10.5445991142606	11.3538639792641	10.6549702267976	11.3172156815976	10.9861922974184	11.0506030508188	10.844678267388
ILMN_12902	MFSD2	Homo sapiens major facilitator superfamily domain containing 2 (MFSD2), mRNA.	-1.11262478879107	9.37525208733413	-7.84680078508755	2.40944459919573e-07	0.000115097315084657	7.20980378018659	8.63919514615274	8.57371272113163	8.90509516582508	8.67524270918309	9.08513010881	8.71103478886113	8.95170200179785	9.43478674240431	9.41759751312139	8.6489437411591	8.57783961771331	9.76594000990493	9.66681589281771	10.1609263814861	10.013234168392	10.1863292157901	10.4428084433522	9.57563774222255	9.68030092689446	10.392768709663
ILMN_12928	DUSP5	Homo sapiens dual specificity phosphatase 5 (DUSP5), mRNA.	1.33806420354792	10.6582116426932	5.89626029908947	1.17224690515732e-05	0.00107622048646036	3.40505173461141	11.6300059003607	11.1789576494337	11.3238824224736	11.6621060735711	10.4604821383976	11.0514754293948	10.5641745983892	10.8923040987725	11.7091714399127	12.0048789453254	11.3863071811555	9.13745533769985	9.53239921688367	10.3419224885554	9.4894816127666	9.81864273800988	9.69428489556492	9.9668648987962	10.4138259498609	10.9056098385387
ILMN_12936	ADIPOR2	Homo sapiens adiponectin receptor 2 (ADIPOR2), mRNA.	-0.833337519009207	12.237143950329	-4.23435573180612	0.000458654356331852	0.00930798546673464	-0.19463878230566	11.2166192842332	11.9547065235653	11.9728014105143	11.6917215122518	11.8731628827544	12.5196522025908	11.8836444626539	12.2439442513361	12.2871437873402	11.0966034746266	11.7435629426571	12.5372232471321	12.7352221702369	13.0109643744319	12.813520584538	11.9889425053528	13.4826585211949	12.5989357915845	12.0651734774566	13.026675600129
ILMN_13031	MGC45840	Homo sapiens EF-hand calcium binding domain 4A (EFCAB4A), mRNA.	0.91289028525755	10.0974460931991	5.29115224355232	4.32111619908705e-05	0.00213925284765381	2.12185971612744	10.9449163393634	9.81864273800988	9.71883111580393	10.9861922974184	10.6801506258756	10.3594333566731	10.2637241756209	10.4080425209107	10.3004375267778	11.0437386423286	11.0666045984328	9.61577251138128	9.43588291638165	9.16273038623401	9.48381360422233	10.0050243680284	9.6222407843902	9.79674638129422	9.77748183574379	9.45851513909129
ILMN_13072	S100A8	Homo sapiens S100 calcium binding protein A8 (S100A8), mRNA.	-1.37134103589875	13.4470745249469	-4.19915304530046	0.000496780473285994	0.00977841112929765	-0.27257245842249	12.8708468317483	13.4079786539638	12.5159649161399	12.3976063656143	12.944480974946	12.9896877402464	13.5450156200594	12.0797806913555	12.9334299483916	12.8450513673689	12.5998385368832	15.2447862183051	14.481253807435	15.6879632435057	14.4095268101447	14.8187458527831	13.7692420685574	13.8134567956479	12.8833448587018	12.7034891971404
ILMN_13160	SERPINB5	Homo sapiens serpin peptidase inhibitor, clade B (ovalbumin), member 5 (SERPINB5), mRNA.	0.817119694060953	8.90281411058236	3.01134824236266	0.00724358645779828	0.0486825453494884	-2.85583443865762	10.4428084433522	9.26905542664921	8.44163887887951	9.15148313416953	8.59679206967439	8.72900649921977	8.94325010719855	8.84919831362527	8.6642861023851	10.9979000451057	9.89027868174853	8.4751722692826	8.45768706746192	8.42933820885301	8.46349100666266	8.49357878732678	8.43237283455769	8.44204305205196	8.45420057266608	8.43270071077685
ILMN_13178	DNHD3	Homo sapiens dynein, axonemal, heavy chain 2 (DNAH2), mRNA.	1.1980601258225	9.64229777208705	3.26091133314134	0.0041576839214948	0.0350011981280832	-2.32759971557411	10.5076590749104	10.7521575279565	8.50477987042117	11.0506030508188	8.95868568588385	11.4311928737792	10.5878751951047	9.46906016750348	9.24758935902857	10.3085509148915	11.1775193954808	10.0855865005477	8.65094777939979	8.60885713032569	8.48973459708413	9.96574026907053	8.59731746241268	8.75718033621386	8.72147554774565	8.97344270316204
ILMN_13364	ACTG2	Homo sapiens actin, gamma 2, smooth muscle, enteric (ACTG2), mRNA.	1.8847889342077	13.9605438361039	4.46253765455902	0.000273651546882766	0.00687079288197566	0.310190904351312	14.6257106103769	15.535900616613	14.0159772513632	14.9046976943696	14.1404490778111	14.2818792542204	14.5767001248297	14.0159772513632	15.7405473378344	15.2684321261539	15.7894160765356	14.3608485219515	10.5419396439787	12.8430777482443	11.7723263531437	13.7044427068025	12.1710684409698	13.3230752319112	13.7692420685574	13.8291685850479
ILMN_13399	MMP28	Homo sapiens matrix metallopeptidase 28 (MMP28), transcript variant 3, mRNA.	-0.825790613226882	9.65668607870053	-5.17027675042524	5.63490661183937e-05	0.00256949846893408	1.86085416564288	9.28311657807408	8.92232028153252	9.23868669177577	8.9943984980818	9.484639541289	9.32234221336285	9.07460633210687	9.81640182394782	9.59374887970397	9.35093464197498	9.05468784838308	10.1512467931565	10.1353750672876	9.3263754311192	10.5835150992758	9.79108627034357	10.7307250374496	10.253676318018	10.377456071699	9.64838215542855
