SPOT_ID	GENE_SYMBOL	GENE_NAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	IPF1	IPF2	IPF3	IPF4	IPF5	IPF6	IPF7	IPF8	IPF9	IPF10	IPF11	IPF12	IPF13	IPF14	Control1	IPF15	IPF16	IPF17	IPF18	IPF19	IPF20	Control2	IPF21	Control3	Control4	IPF22	IPF23	IPF24	IPF25	IPF26	IPF27	IPF28	IPF29	IPF30	IPF31	IPF32	IPF33	Control5	IPF34	Control6	Control7	IPF35	Control8	IPF36	IPF37	IPF38	IPF39	IPF40
A_23_P108062	LGALS7B	lectin, galactoside-binding, soluble, 7B	1.12134017402114	7.58714734917414	3.52617774963456	0.000913936318585096	0.0100693171843909	-1.0926819827804	8.1693443191789	7.54520736660789	9.33362973587209	9.35249730458821	6.7289438061088	9.40206514312423	8.0754809474349	8.31340174149911	8.36602376289975	7.65882494753541	7.64677680356183	6.69033386160466	7.13658654873073	6.69581098086571	6.79874921548227	6.72630699933169	7.15484381111614	6.90071245444916	6.62955357350304	8.25805206311784	8.57796371553192	6.38352279587633	6.98962326457626	6.93577910955596	6.41019299014426	9.10049218342869	7.89300266121653	6.94867674983668	8.60531579955224	8.38268934680906	6.74728160488513	8.50912776535404	7.4965641088532	6.7000273902474	8.16956359240002	7.90870875392791	6.94835064372955	6.64529554946193	6.52098770416374	6.66789152154816	6.9037545437086	8.53120030991379	6.47639190747471	8.34152877194699	8.55576952324384	7.25129086467359	9.60187784861603	6.39705635306987
A_23_P108751	FHL2	four and a half LIM domains 2	1.15286586700497	13.602892940963	10.375357787977	4.65590754406705e-14	7.69191423134685e-11	21.7341339496809	13.3146260490442	13.8342252685087	13.5627074337102	13.8685439908387	13.6818330767674	13.7983944092715	13.745828644242	13.8267057654145	13.879356938272	14.0303888417178	13.5907937033837	13.2604195823592	13.5884860044832	14.0241391304101	12.7725650313649	13.8940790869573	14.2048308783775	13.1848001763908	13.2672005669932	14.290616616492	13.987439012472	12.2654432834565	14.2985675785511	12.5873817614295	12.3489097745777	13.8212845119981	14.0490693526495	14.0233472963697	13.4990680185223	13.9191534842267	13.7402381528636	13.9445150282942	13.1024379977617	13.5841441606105	13.8897255098813	14.2953339850702	13.6248416818508	13.0381585334907	13.5458331745896	12.6251622729199	12.8289908188575	14.1271778517476	12.6707596049073	13.9706615503797	13.8051830240491	13.671054893285	13.9915688246571	14.0628688317546
A_23_P108932	RPL23AP32	ribosomal protein L23a pseudogene 32	-0.877573191841559	9.28305718163308	-5.17134203447233	4.11397658374174e-06	0.000137585079642546	4.04894321776881	9.76718745299338	9.46952079320835	8.58425793669017	8.90512792417487	9.82597906721751	9.70554484270644	8.66550416290575	9.316267194366	8.28327387422533	8.2661236921423	9.5483133097627	9.68035560148864	9.23987978155293	9.06230988837517	9.30796225815915	9.38326838656872	9.86172923448751	9.46902122623222	9.53415686991089	8.47444179889078	8.70499445489904	10.4089587952314	9.43219386932305	10.2919251410691	10.2944837688216	8.61046145103431	8.82367329004111	9.36838600764244	9.08023467247683	8.75318522255111	9.43094307929445	8.31820963859313	9.74876707601032	9.68335292854649	8.72593704237038	8.6769037779647	9.34482347728324	9.94955072221398	8.93729939152858	9.76293987681262	10.0615205308415	8.95417333871356	10.0376043055258	9.34602702371514	8.67316167391713	9.70165619676068	8.93118253119782	9.18397013794972
A_23_P109322	PCP4	Purkinje cell protein 4	0.937834954982558	9.08336733787279	4.51771726426832	3.8447903127786e-05	0.00082560210201527	1.90595619407769	8.72331122917402	9.45167456502179	9.14133833535348	8.58226702719623	8.87164272470215	8.80299548762778	8.74763785698596	9.20968169108595	8.83805933482105	9.20330433015248	9.90363623704141	8.60002553107892	8.70709941307823	9.54945047805394	8.37708054621684	8.57601084595166	10.3005201346522	10.0342345123092	8.20479297104013	8.54756156744341	9.40914199042524	8.24087662184764	10.3448134774737	8.37182090030519	8.28203150710046	9.83383420676941	9.76060302774507	9.37692080307488	9.60048620686659	9.26970741474585	10.1473576376062	9.53948964504161	8.76039593750187	8.64949534666598	8.79850948645865	10.1979398740788	8.42406874253466	8.61380091431333	9.06872442054927	8.11797730205872	8.33910929151257	9.43979236238984	8.07200858641052	9.35371031621114	9.26422848012032	8.73462601226307	10.6088149356001	9.00902195123634
A_23_P111206	FKBP5	FK506 binding protein 5	-1.35913870987894	8.91668128676816	-7.81444310146378	3.25042815527926e-10	7.38170532269075e-08	13.1878340991196	9.10292836065217	8.93762781751368	9.23179534579025	8.60962280993038	9.12726541930179	8.65444986689544	8.29173923144929	8.86627112813094	8.94155041493	8.08165415576447	9.33125270145401	8.20588911098623	8.16081425112032	8.54107718868706	10.0314903685874	8.63021350283435	8.36382033388187	8.49811351932648	9.18528264359266	8.42438838825262	9.31309917547661	10.2401667355051	9.26092939824826	10.2895586286003	9.98561830635799	8.65675074355287	8.34571848936273	9.17901874537977	8.687306208305	9.85186864392984	9.65062039140342	8.36689996381158	7.84365650371682	8.59814287729114	8.10166568581337	8.03023409538267	8.20466918169925	9.98063582388543	8.9848910670491	9.71475186056759	9.77653798252912	8.44384737694786	10.3756153206385	8.29072017459404	8.21160735901577	9.62619588098033	8.43073748331213	8.34199110243358
A_23_P111321	ARG1	arginase, liver	-1.56133984801334	7.00682582968467	-7.00409433576723	5.95062865387171e-09	7.63652273640057e-07	10.3703450719797	6.80211597483832	6.69102495712346	6.29954287078692	6.72101677846219	7.85495630567387	6.33804448118438	7.48279035318433	7.59733229359139	7.61374197299443	7.31019201400671	6.40684744806472	6.3939146751833	6.86463680783306	6.66873147733683	7.41612793470397	6.39848122237432	6.16839747612608	6.11003632748495	6.33239797064111	6.62540574242673	6.58704347638101	7.10138910388992	7.12527165644456	8.42344217335001	9.21633264064828	6.38389024623621	6.33543348096005	6.42620177554766	6.42891367372022	8.84362376944446	6.47927518330016	6.8238737456001	6.30236478180863	6.19942722080653	6.35239287304596	6.97155691070526	6.59686149587251	8.92501137500907	7.16184941712663	8.57889514219454	7.89885573976115	6.92515745237139	8.90348484800935	6.3903127390257	6.29477279062606	7.50205578365827	6.39847206753979	6.65574317775942
A_23_P111888	CTHRC1	collagen triple helix repeat containing 1	1.29695485390734	10.5267765220919	7.0355192293497	5.31415326168955e-09	6.96394899936695e-07	10.4799774302404	10.6093603203016	10.2221987001289	10.4257171727687	10.4312848443786	10.3703317603497	10.6894872576815	10.5889237835414	10.8983607365032	11.0158058684946	11.2800675304834	10.4105380230691	10.5000407114132	10.7858699448529	11.4567466832501	10.8470099741956	10.7089275306877	11.5357066354924	10.9279840594675	10.1249726999941	10.8779333176872	10.7686179893983	8.92202977491475	11.2350460947583	8.70194705690065	9.24519216452983	10.459494031843	11.2460759308986	10.9529603562804	10.8263716241661	11.1155209600118	10.7782003677116	11.1495808859476	9.32261472738399	10.4839463723539	10.7391426088437	10.7652203973836	10.7480359214433	9.99513994756531	9.74822707404267	9.33039902421215	9.36209409403449	10.8166771666519	9.16403444766654	10.9659580168366	11.1303128386559	11.1271798623631	10.1019135377088	11.3760722311617
A_23_P112554	COL15A1	collagen, type XV, alpha 1	1.00927245548296	9.04813968706589	7.25343267962967	2.42655482387212e-09	3.69313129965885e-07	11.2397236647272	8.85359878558578	9.32409109710543	8.8576249162991	9.50779434612587	8.82025090740972	9.11863594059205	9.32620345890824	9.4362816390289	9.47472542608081	9.52935880021824	8.96095567940518	9.22261140390557	9.39488650940108	9.4130534789469	8.67007165757667	9.60873008147836	9.86920733350414	9.04382358155048	8.63242424834824	9.00747645667835	9.71986743229041	7.9629156620683	8.56648496502341	7.60162372230444	8.27199794808967	9.21550042030385	9.68517989092791	9.00211201876848	9.22989582914947	9.13137350105012	8.9648449310219	9.42899526168889	8.58506617270125	8.35304798801502	9.41898937303566	9.78499200275843	9.42401765187785	8.67224860813343	9.03378081300208	8.01578087475571	7.83109271297363	9.11902347977725	8.6309032740722	9.39659866165085	9.29055847137466	9.79028612379863	8.77921342857507	9.33250801182503
A_23_P113572	CD19	CD19 molecule	1.0413610493197	9.0282943333569	4.44679544293875	4.87167540872559e-05	0.000994417847194735	1.67999984354366	9.31152124507306	11.120376943158	9.21314343042118	8.70675126018074	8.19086698468675	8.66838776740255	8.81704573445879	9.92369245050243	9.60506720927403	9.01786338099998	9.53482857410272	8.5364891137241	8.51733947717957	8.6690861878328	8.24017635684777	9.38754798984168	9.22750360735105	9.10325726544035	8.40417075208196	8.43629098954121	8.08112737646656	7.82378796768485	9.26632103557201	8.55406357276429	8.29538219410846	8.09017715043297	8.85613153451416	9.76212955758571	9.93254906052053	9.76283931423649	9.38234082778688	10.4004236044692	9.46068207868426	9.1449246807619	8.73481612569293	9.53192811869667	9.02342922949138	8.07846252269973	8.59591154402204	7.8158303488699	8.39218212763426	10.7146419890821	8.08406258078127	9.83835612643194	9.08578766490905	9.17157379306621	9.67009493926965	9.1767642147951
A_23_P113793	ZBED2	zinc finger, BED-type containing 2	-0.951032752197362	7.64741965375375	-3.71441830802735	0.000514201769776608	0.00642588578064464	-0.553441335203441	8.5442619719156	7.23666985363061	8.05255909216529	7.2108913687287	7.5914229811911	8.47739419433215	6.33098093639205	7.17329842879292	7.28507532637567	7.14565054254486	7.77470185034874	7.88013602195043	8.95968522609652	8.12060563681839	7.55585436101494	6.9328502817023	7.37317121874452	8.17752330338343	7.91347570695071	6.07628198699945	6.46525077144593	8.88403095950629	8.38998946212212	8.01006609500062	7.74787079177135	7.5934354805399	6.97129047128402	7.09114604503452	7.61572258077199	6.60034424100642	7.10368158867814	6.9479620112237	7.0950387556434	8.2065993689973	6.45882985171128	6.78985104110456	7.7912523851911	8.96414389535911	8.57935792925846	9.14907667042192	8.66502254483598	7.17672730849945	8.54351026010218	7.05227219477546	7.0756791274028	8.63797169254344	7.48637076517201	8.17115880069824
A_23_P114299	CXCR3	chemokine (C-X-C motif) receptor 3	1.0303615910679	8.91883811623958	6.29849212288783	7.54108819220971e-08	5.88313383858432e-06	7.91040937148157	9.05713967122771	9.27360054718196	8.91224798441908	8.42547914769776	8.77128072015519	8.78815630242427	8.68312628174088	9.1836045149203	9.24492371433289	9.66110543546291	9.85989800017994	9.20260344680361	9.38314662608636	8.83044009664182	8.22348145530851	8.83849845096081	9.67020682269496	9.8100318823253	8.51936851841887	8.33182167812876	7.85660711437443	7.87668890045101	9.5750566009768	8.12452278633438	8.20022680528104	9.08007676892123	9.36222848636275	9.31736262538141	9.27269146314916	8.24852115423835	9.1136158377646	9.33737062275972	9.40001152844306	9.81788868900063	8.71359253854522	8.65425787849962	9.35730523739779	8.06044164692805	9.87570634019066	7.82807566920505	8.2645697192419	9.16669750377711	7.90362067338069	9.20077192048966	9.17162741648499	9.02330964271174	8.45089747349072	9.18032523860596
A_23_P115246	FCN3	ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen)	-2.89363052567662	9.82845890483552	-7.95969840747511	1.93668309830843e-10	5.000331313823e-08	13.6894605607029	9.59250988706876	7.76498752346483	9.77064507773062	9.08571930826801	11.0236108184789	10.3113960604953	8.8651185611077	9.85048338600902	8.88683388188022	10.5829436294908	9.65839387990571	11.0403632736416	9.19589520663461	9.7377690158116	10.6812863063139	9.00197830460883	9.06782974591179	10.5318063004209	9.77216269707497	7.57919949136354	8.09987131885947	13.7273669327999	10.91821799315	12.6721413073142	12.7686603800397	9.05974023376597	7.99880496650067	9.70739302018758	9.3513909976275	9.63479959692181	10.0453730891167	8.61264022415701	8.74819535422	10.7441028742505	7.83852131199679	8.1452818949866	8.96408393610762	12.1671333633924	9.61812413413693	10.829985375908	12.3071499852038	8.6700301009835	12.7648177588897	7.95503692105019	9.36599945409269	10.6183095581401	8.16568714598908	10.2662358466346
A_23_P115652	SFTPA1	surfactant protein A1	-0.861255022457867	8.96292681545181	-3.21722692530532	0.0022740214117089	0.0202500416247762	-1.94062654709669	9.92845569761086	7.61262758396761	9.06001723010388	8.42708559383967	9.73628056496561	8.62729892118164	8.07622242983919	9.6629058102198	8.74883815720581	9.56003479583183	9.45344257486487	9.70402192729149	9.27685723631395	9.20342321167511	10.0874130023954	8.70420189853085	7.87224915296573	9.23642071733957	10.2499269601517	6.97242817456431	7.92485787869629	9.66647023736682	8.76853780175342	9.73502552004621	9.51542507872509	9.58528204140958	8.40836922031999	9.17891456356796	9.13560549287653	7.92164227686824	9.18065549343484	8.31006574332981	8.15042288022792	8.72416154990755	7.25885622523026	8.1214015702354	9.20437068926993	8.76436287835974	9.96659068376113	9.67150624065236	10.0065381062652	8.18363434027225	9.99837360952291	8.42652118511132	9.32045947123623	9.22879207425021	8.90161561696061	8.76187703117047
A_23_P116235	MDK	midkine (neurite growth-promoting factor 2)	0.949276628371832	12.8407529565983	10.1455611839683	1.00093245027097e-13	1.27695429302805e-10	20.9983974090741	12.8512154154354	12.8564970242368	13.0256162078562	12.7907886102571	12.8797005214539	13.2376320350071	12.8696263987886	12.824980571957	12.8885779403383	13.0468629823003	13.3352991918205	12.9648591724964	12.7963970128309	13.370975559713	12.4570208793538	12.934790932658	13.4103845400145	12.8606969634979	12.5951171495354	12.8443146240732	13.2615156450185	11.8692901772184	13.3495666249748	12.2811262520795	11.8703047872985	13.1024115053277	12.9932633720372	13.0356856463551	13.1605901247171	13.2174060770556	12.7302843388084	13.2511194624802	12.7426844596982	12.4874497561648	13.1653968276081	13.2511283336408	12.7325090775465	12.1194648230229	12.7058567359657	11.793736058986	12.2700343202792	13.1890594944415	11.7365354987357	13.2410460965859	12.9895215680142	12.600220128411	13.3907182143643	12.9768627762572
A_23_P117104	AQP5	aquaporin 5	1.76791790394889	10.5629058855345	4.4192888981869	5.33822574411361e-05	0.00107249133801145	1.59276665927631	10.9884648958757	11.062545288605	12.3780677792346	12.0829790057916	9.65761859669355	11.993041176829	11.9775521854153	11.3122165981031	11.648831518777	10.6168518445185	10.2632330536878	9.09229000845822	10.8124205706724	10.0050395338582	8.76432612039745	8.30578298182533	10.3750026133858	9.82243696196966	9.73809736049328	11.6302740616366	13.0081683717995	7.88164495695696	9.0568629979099	9.24044747779232	9.92018750542342	12.3767579511101	11.7729214909787	10.1017106170573	11.6384072630902	11.2741094679593	9.65643249417069	10.8787234202445	10.8724513630811	9.26751700597344	11.8010110357406	12.1067463005076	10.9334178746726	9.38083738846214	9.80241331914369	9.27542287011943	9.03122045196861	11.7180989205769	9.2230409534961	11.6875657955942	11.4199456731452	9.69389833598918	12.3307298906456	9.14171915581684
A_23_P117662	HDC	histidine decarboxylase	1.38913475952709	8.81030256216255	7.87193268428024	2.64769455466463e-10	6.24165211973548e-08	13.3865336427889	9.00695372304646	9.39818373346649	9.10795926043126	8.62274750673941	9.11743305459547	8.93803491643349	8.9058208505591	9.24597836170347	9.17847318472277	10.1309321869024	8.87806904005402	9.13874265810886	9.32774717548964	8.66400562092134	6.76145564234045	9.99837666523311	9.61052731990553	8.72209628257429	9.46619742029551	9.23679801726436	8.06805656968789	8.09381756070286	8.58155218590855	6.81726782883755	7.66419861255489	8.57204318692574	9.31772551113071	8.81834152049964	9.13280303688157	7.70134550667612	9.07039754377555	8.86371620955346	9.466274689295	8.69910097817399	8.90813998072405	9.33308892617957	9.15830225910517	7.77129725765198	8.81304162415899	8.30387831926546	7.90339992052508	9.25786960700629	7.90620695857487	8.90939144422705	9.26235604677395	8.98698037811492	8.45674137801777	9.60065532208652
A_23_P117912	RHOV	ras homolog gene family, member V	0.828772599003267	9.30375749575348	3.08757886828057	0.00329051842617657	0.0269504394361471	-2.28150592490692	9.2514494055822	9.56127010067985	9.82594799157644	10.2484424483484	8.49166739956599	10.310082162462	9.87740130922867	9.28715906008632	8.91068313527905	9.1479241876139	9.60793947569192	8.22006323271572	8.61092293947593	8.7463535968314	8.76877321700796	8.41168885380308	9.42069402722647	8.69643487511077	8.35528924743477	10.1079294189943	10.7805256791849	8.2903027243335	8.91474808102221	9.2653642944739	8.28363319773577	10.6453527922465	10.1860251305039	9.24269280348058	9.81546463697915	10.2456731406193	8.58632922504922	10.0399320898191	9.8005422875041	8.71416357038738	10.4866949954289	9.72784072892705	8.64945341513738	8.51654456160649	8.65378293625747	8.63506619389048	8.69233536205213	9.85803519497503	8.45288975490582	10.3144219831646	10.1453818330191	8.5950644411948	10.7908532374598	8.39312942009319
A_23_P120125	COLEC11	collectin sub-family member 11	0.992324314663403	9.21670070053986	6.01154906289506	2.10925481967569e-07	1.26368835715819e-05	6.91524386771483	8.73096087641465	9.72356581032048	9.5218801466386	8.64023955357205	9.74271152831036	9.01184468715141	9.6554494858709	10.1796230168108	10.0920574417772	9.87632000051149	9.25935183248423	9.20273148302757	9.62073189385339	8.87152113191171	8.5175604409833	9.33733040756851	9.92720634903506	9.36409041813587	9.2334736244647	9.45806825399614	9.13837104214858	8.65647925676067	9.07596522995141	8.2694100175274	7.95549506992388	9.21987695430643	9.93273532436506	9.43866537432821	9.31758553232168	9.46924173818013	8.80970485212261	9.13961696892761	8.45450975272299	8.94196272697701	9.93402974982892	9.48486417600711	9.86736631407516	8.88149615092949	8.27954026599885	8.32153006421575	8.1302691376537	9.42144159920783	8.38587003523535	9.77961796033189	9.91604644760891	9.4004061759104	8.8307149480223	9.98210237748575
